Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
no,travel_rarely,818.0,human_resources,6,2,medical,235.0,2,female,,3,1,human_resources,3,married,,25657,8,,17,3.0,4,0,,2,2.0,2,2,2,1964,no
yes,,515.0,,1,3,,236.0,4,female,62.0,2,1,laboratory_technician,3,single,,9571,0,,14,3.0,4,0,4.0,2,1.0,3,1,2,1991,yes
no,non_travel,976.0,,26,4,marketing,237.0,3,female,100.0,3,2,sales_executive,4,,,12069,0,no,18,3.0,1,0,4.0,2,3.0,3,2,2,1991,yes
no,travel_rarely,1158.0,,9,3,,238.0,4,female,94.0,3,1,research_scientist,4,married,,2613,1,no,23,4.0,4,1,,3,,5,0,4,1995,yes
no,travel_frequently,444.0,sales,5,3,,239.0,4,male,84.0,3,1,sales_representative,2,divorced,2789.0,3909,1,,11,3.0,3,1,2.0,5,2.0,2,2,2,1992,yes
no,,,research_and_development,2,4,,241.0,3,female,32.0,3,1,research_scientist,4,,,7747,0,,18,3.0,2,1,3.0,2,1.0,2,2,2,1992,yes
no,,895.0,,9,2,,242.0,1,female,39.0,3,1,sales_representative,4,single,,2851,1,,24,4.0,3,0,3.0,3,2.0,3,2,2,2002,yes
no,travel_rarely,408.0,,9,4,life_sciences,243.0,3,female,42.0,2,1,research_scientist,2,,2657.0,7551,0,,16,3.0,4,0,3.0,5,3.0,2,2,2,1992,yes
no,travel_rarely,1469.0,,1,2,,244.0,4,female,82.0,3,1,laboratory_technician,2,,,17881,1,no,11,3.0,2,1,5.0,2,3.0,5,0,4,1996,yes
no,travel_rarely,1261.0,,7,3,other,245.0,2,female,31.0,2,3,healthcare_representative,3,single,10965.0,12066,8,no,24,4.0,3,0,,2,3.0,5,0,0,1974,yes
yes,travel_rarely,688.0,,3,3,medical,246.0,1,female,91.0,3,1,laboratory_technician,1,married,,9396,5,no,13,3.0,3,1,6.0,5,,2,0,2,1998,yes
no,travel_rarely,1490.0,,4,2,life_sciences,247.0,4,male,,3,4,manager,4,married,,10310,2,no,13,3.0,4,0,31.0,2,1.0,5,1,4,1971,no
no,travel_rarely,1349.0,,23,3,life_sciences,248.0,1,male,90.0,3,1,research_scientist,4,divorced,,3032,1,no,22,4.0,2,2,,3,1.0,3,0,2,1997,yes
yes,,408.0,,25,5,technical_degree,249.0,3,male,71.0,2,1,research_scientist,2,married,2546.0,18300,5,no,16,3.0,2,0,6.0,2,4.0,2,1,1,1994,no
no,,1009.0,,2,3,life_sciences,250.0,1,female,51.0,3,4,research_director,3,married,17861.0,2288,6,no,13,3.0,3,0,,2,1.0,3,0,1,1977,no
yes,travel_frequently,988.0,human_resources,23,3,,251.0,2,male,43.0,3,3,human_resources,1,divorced,,11533,9,yes,15,3.0,3,3,,2,3.0,3,0,2,1989,no
no,,1343.0,,22,1,technical_degree,252.0,3,female,49.0,3,1,sales_representative,3,,3447.0,24444,1,,11,,3,0,,2,3.0,3,1,2,2002,yes
no,,1115.0,,3,4,medical,253.0,1,female,54.0,2,1,research_scientist,4,single,2045.0,15174,0,,13,3.0,4,0,5.0,0,3.0,4,1,1,1996,yes
yes,travel_rarely,693.0,,3,2,life_sciences,254.0,1,male,65.0,3,2,sales_executive,3,single,4577.0,24785,9,no,14,3.0,1,0,,3,3.0,2,2,0,1999,yes
no,,804.0,,2,1,,255.0,4,male,86.0,2,1,research_scientist,4,single,,22929,0,,20,4.0,4,0,5.0,2,2.0,4,2,3,1983,no
no,,1090.0,sales,10,3,,256.0,4,female,83.0,3,1,sales_representative,2,,2297.0,17967,1,no,14,3.0,4,2,,2,3.0,2,2,2,1994,no
no,travel_rarely,310.0,research_and_development,12,1,medical,257.0,1,female,79.0,4,1,research_scientist,3,single,,19630,1,,18,3.0,4,0,,3,3.0,2,0,2,2000,no
yes,,725.0,,2,3,medical,258.0,4,female,78.0,3,5,manager,1,,,21199,5,yes,13,3.0,4,1,24.0,2,3.0,5,1,4,1968,no
no,travel_rarely,384.0,,8,4,,259.0,1,male,72.0,3,1,sales_representative,4,,2572.0,20317,1,no,16,3.0,2,1,3.0,1,2.0,3,0,2,1988,yes
no,,1111.0,,8,2,,261.0,3,male,93.0,3,2,sales_executive,1,,6500.0,13305,5,no,17,3.0,2,1,,1,3.0,3,1,2,1989,yes
no,travel_rarely,1258.0,research_and_development,20,4,,262.0,20,male,40.0,4,1,research_scientist,3,single,,13301,3,no,13,3.0,3,0,7.0,0,3.0,2,2,2,1988,no
yes,,890.0,,2,4,,263.0,3,female,,3,1,research_scientist,3,single,4382.0,16374,6,no,17,3.0,4,0,5.0,3,2.0,2,2,1,1995,yes
no,travel_rarely,1041.0,,13,3,human_resources,264.0,3,female,36.0,3,1,human_resources,2,married,,25527,4,,13,3.0,2,1,,2,3.0,5,0,4,1987,yes
no,,661.0,,7,2,,265.0,1,male,78.0,2,3,sales_executive,4,married,10934.0,20715,7,yes,18,3.0,4,1,35.0,3,3.0,5,0,4,1970,no
no,travel_rarely,1418.0,,1,3,technical_degree,266.0,3,male,36.0,3,1,research_scientist,1,,3580.0,10554,2,no,16,3.0,2,1,7.0,2,3.0,4,0,2,1974,no
yes,travel_rarely,617.0,,3,1,life_sciences,267.0,2,male,34.0,3,2,manufacturing_director,3,married,,10022,0,yes,19,3.0,1,1,4.0,3,4.0,3,0,2,2001,yes
yes,,1122.0,research_and_development,6,3,medical,268.0,4,female,70.0,3,1,laboratory_technician,1,married,2404.0,4303,7,,21,4.0,4,0,,2,1.0,2,2,2,1984,yes
no,travel_rarely,188.0,research_and_development,7,4,other,269.0,2,female,65.0,3,1,research_scientist,4,single,,23293,2,,18,3.0,3,0,8.0,6,3.0,6,0,1,1987,yes
yes,travel_rarely,138.0,,22,3,,271.0,1,male,48.0,3,1,research_scientist,3,married,,11539,4,,11,3.0,2,0,,2,,5,0,1,1993,yes
no,,1206.0,,17,1,medical,272.0,4,male,41.0,2,2,manufacturing_director,3,divorced,4377.0,24117,1,no,15,3.0,2,2,5.0,6,3.0,4,3,2,1999,no
no,travel_rarely,549.0,,7,2,medical,273.0,4,male,42.0,3,2,manufacturing_director,3,,,23371,6,,14,3.0,2,0,8.0,6,3.0,2,2,1,1982,no
no,travel_frequently,1186.0,,3,4,,274.0,3,female,44.0,3,1,research_scientist,3,,2821.0,2997,3,no,16,3.0,1,1,8.0,2,3.0,2,2,2,1985,no
no,,1182.0,,11,2,marketing,275.0,4,female,54.0,3,2,sales_executive,4,divorced,,18500,1,,11,3.0,4,1,5.0,3,3.0,5,0,2,1988,yes
no,,718.0,,4,4,,276.0,4,male,92.0,3,5,manager,1,divorced,,18575,4,no,13,3.0,4,1,28.0,2,3.0,5,4,2,1967,yes
no,travel_rarely,805.0,,3,3,,277.0,1,female,87.0,2,1,laboratory_technician,3,single,,12828,1,,12,3.0,1,0,2.0,2,2.0,2,1,2,2003,yes
no,travel_frequently,1421.0,,2,3,,278.0,4,male,30.0,3,4,manager,1,,,9490,2,no,22,4.0,3,1,,3,,2,2,2,1973,yes
no,,1212.0,,8,2,,279.0,3,male,78.0,2,3,sales_executive,4,married,,13755,4,,11,3.0,2,1,16.0,6,2.0,13,4,12,1988,no
no,,1010.0,,1,3,life_sciences,281.0,1,male,97.0,3,1,research_scientist,4,divorced,3760.0,5598,1,no,15,3.0,1,3,3.0,5,,3,1,2,1994,yes
yes,travel_frequently,,,10,2,,282.0,1,male,45.0,2,1,laboratory_technician,3,,,25308,1,,20,4.0,3,0,2.0,2,1.0,2,2,2,2002,yes
no,travel_rarely,131.0,,2,3,marketing,283.0,3,male,86.0,3,2,sales_executive,1,,4538.0,6039,0,,12,3.0,4,0,4.0,3,3.0,3,0,2,1989,yes
no,travel_frequently,193.0,,2,3,life_sciences,284.0,4,female,52.0,2,1,laboratory_technician,4,married,3867.0,14222,1,,12,3.0,2,1,,2,3.0,2,2,2,1995,no
yes,,,,23,3,medical,285.0,3,female,93.0,3,1,research_scientist,1,single,3904.0,22154,0,,13,3.0,1,0,6.0,2,3.0,5,0,3,1984,no
no,non_travel,458.0,research_and_development,16,2,,286.0,3,female,74.0,3,1,research_scientist,3,divorced,,8532,9,no,16,3.0,2,1,6.0,0,3.0,4,0,0,1983,yes
no,travel_rarely,,,11,2,technical_degree,287.0,4,male,82.0,2,4,manufacturing_director,2,,,24439,3,no,16,3.0,2,0,,1,2.0,5,0,3,1972,yes
no,,693.0,,7,3,,288.0,4,female,57.0,4,1,research_scientist,3,divorced,,15748,1,no,11,3.0,4,3,4.0,2,3.0,4,0,3,1985,yes
no,,541.0,,2,3,,289.0,2,female,52.0,3,3,sales_executive,2,,10596.0,15395,2,,11,3.0,2,0,14.0,5,3.0,4,3,2,1972,yes
no,travel_rarely,1372.0,,18,1,life_sciences,290.0,1,female,93.0,4,2,sales_executive,3,married,,12477,2,no,11,3.0,2,0,6.0,3,2.0,3,1,2,1998,no
no,,182.0,research_and_development,8,5,life_sciences,291.0,1,male,93.0,3,4,research_director,2,,16422.0,8847,3,no,11,3.0,3,0,,3,4.0,3,1,0,1992,yes
no,travel_rarely,1398.0,,8,2,,292.0,4,male,96.0,4,1,human_resources,2,,,24609,9,no,18,,4,0,8.0,3,3.0,3,0,2,1992,yes
no,travel_frequently,1193.0,research_and_development,2,1,,293.0,2,female,86.0,3,3,manufacturing_director,3,single,,19719,5,,18,,2,0,16.0,2,2.0,2,2,2,1979,yes
no,travel_rarely,1229.0,,4,4,life_sciences,294.0,4,female,30.0,3,2,healthcare_representative,3,married,,16143,0,,16,3.0,2,0,4.0,2,3.0,3,1,2,1968,yes
no,travel_rarely,1157.0,,2,4,life_sciences,295.0,3,female,70.0,3,1,sales_representative,4,,,17001,3,yes,21,4.0,4,0,7.0,3,2.0,3,1,2,1987,no
no,non_travel,457.0,,26,2,other,296.0,2,male,85.0,2,1,research_scientist,3,married,,10293,1,,14,,2,0,4.0,2,2.0,4,1,3,2001,yes
no,travel_frequently,715.0,,2,4,,297.0,4,female,54.0,3,2,sales_executive,1,single,,21602,7,,13,3.0,4,0,,3,3.0,5,0,3,1992,no
no,travel_rarely,559.0,,12,4,life_sciences,298.0,3,male,76.0,3,2,manufacturing_director,3,married,,12421,9,yes,12,3.0,2,2,7.0,2,3.0,3,1,1,1987,yes
no,,1176.0,,26,4,,299.0,4,male,,3,5,manager,3,married,,5220,3,no,11,3.0,3,1,27.0,2,3.0,5,1,0,1976,no
no,,711.0,,4,3,medical,301.0,1,male,81.0,3,2,manufacturing_director,3,,,3140,0,no,13,3.0,4,0,,2,1.0,9,3,8,1984,yes
yes,travel_rarely,1329.0,,7,3,,302.0,1,female,,3,1,laboratory_technician,1,,2166.0,3339,3,yes,14,3.0,2,0,10.0,3,1.0,4,0,3,1983,yes
no,,469.0,,10,3,,303.0,3,female,42.0,2,2,sales_executive,3,single,,23413,9,no,11,3.0,3,0,,2,3.0,5,1,4,1994,yes
no,travel_rarely,1225.0,,2,4,life_sciences,304.0,2,male,47.0,4,4,manager,2,,15972.0,21086,6,,14,3.0,3,3,29.0,2,3.0,3,1,2,1976,yes
no,travel_rarely,727.0,,9,1,,305.0,4,female,54.0,3,1,sales_representative,1,,,21082,1,no,11,3.0,1,0,,3,3.0,2,0,2,2003,yes
no,,390.0,,17,4,,306.0,4,female,62.0,1,1,laboratory_technician,3,,2305.0,6217,1,no,15,3.0,3,3,,3,4.0,3,0,2,1997,yes
no,travel_frequently,585.0,,10,3,,307.0,1,female,,3,1,research_scientist,3,married,3433.0,17360,6,,13,3.0,1,1,,3,2.0,5,1,3,1991,yes
no,travel_rarely,506.0,,29,1,medical,308.0,2,female,91.0,3,1,laboratory_technician,1,,3907.0,3622,1,no,13,3.0,2,3,6.0,2,4.0,6,1,2,1999,yes
yes,travel_frequently,600.0,,42,3,,309.0,3,male,,2,1,human_resources,4,divorced,,9732,6,no,11,3.0,3,1,,0,2.0,4,1,2,1993,no
no,,1003.0,,5,3,,311.0,1,female,51.0,3,2,sales_executive,3,,,20943,1,no,19,3.0,3,1,6.0,3,3.0,5,0,2,1992,yes
yes,travel_rarely,428.0,,9,3,,312.0,2,male,,1,1,sales_representative,2,single,2760.0,14630,1,,13,3.0,3,0,2.0,3,3.0,2,2,2,1994,yes
no,,661.0,,31,4,,313.0,1,male,60.0,2,4,manufacturing_director,3,married,,22308,4,yes,20,4.0,4,3,27.0,2,2.0,3,0,2,1970,yes
no,travel_rarely,511.0,,3,2,,314.0,4,male,32.0,1,2,sales_executive,4,,,25353,5,no,12,,1,0,,3,3.0,2,2,2,1989,yes
no,travel_rarely,942.0,,3,3,,315.0,1,male,53.0,3,3,manager,3,married,13116.0,22984,2,no,11,3.0,4,0,,2,3.0,2,2,2,1972,yes
yes,travel_rarely,414.0,sales,2,4,marketing,316.0,3,female,82.0,2,2,sales_executive,2,,,26186,7,yes,12,3.0,3,0,7.0,3,2.0,2,2,2,1991,yes
no,travel_rarely,,,19,4,,317.0,4,female,41.0,3,2,research_scientist,4,,3902.0,5141,8,,14,3.0,2,3,7.0,2,3.0,2,2,2,1984,yes
no,,1079.0,,10,2,,318.0,3,male,86.0,3,2,sales_executive,4,divorced,,20115,2,yes,11,3.0,4,1,,2,3.0,5,1,4,1992,no
no,,735.0,,3,1,,319.0,4,male,75.0,2,2,sales_executive,4,married,8103.0,16495,3,yes,12,3.0,3,0,9.0,3,2.0,4,0,1,1989,yes
no,travel_rarely,471.0,,4,3,,321.0,1,male,62.0,4,1,laboratory_technician,3,divorced,3978.0,16031,8,no,12,3.0,2,1,4.0,0,2.0,2,2,2,1992,no
no,travel_rarely,1206.0,,9,2,,322.0,2,female,71.0,3,1,research_scientist,4,divorced,,14293,2,no,19,3.0,4,2,,0,4.0,5,0,3,1985,no
yes,,1168.0,,24,4,life_sciences,323.0,1,female,66.0,3,3,sales_executive,1,,10448.0,5843,6,yes,13,3.0,2,0,15.0,2,2.0,2,2,2,1970,yes
no,,234.0,,36,4,,324.0,2,female,68.0,2,1,sales_representative,2,,2269.0,18024,0,,14,3.0,2,1,,2,3.0,2,2,2,1991,yes
no,travel_rarely,501.0,sales,5,1,medical,325.0,3,female,58.0,3,1,sales_representative,1,single,,25479,1,,11,3.0,4,0,,6,3.0,2,1,2,2002,yes
no,,688.0,,13,2,life_sciences,326.0,13,male,97.0,3,2,manufacturing_director,2,,,9192,7,no,13,3.0,2,3,18.0,3,3.0,4,0,2,1987,yes
no,travel_frequently,1199.0,,18,4,life_sciences,327.0,3,female,80.0,3,2,healthcare_representative,3,,,24594,1,,14,3.0,4,2,,2,4.0,10,0,2,1988,no
no,,1311.0,,7,3,,328.0,2,female,,4,1,laboratory_technician,2,married,,26062,1,,20,4.0,3,0,5.0,3,1.0,5,0,3,1991,yes
no,travel_rarely,1302.0,,35,3,medical,329.0,35,female,,1,2,manufacturing_director,2,divorced,,16321,5,,18,3.0,4,1,,3,3.0,4,1,2,1972,yes
no,,,,14,2,life_sciences,331.0,2,female,94.0,3,4,research_director,1,,17159.0,5200,6,no,24,4.0,3,1,,3,3.0,4,1,0,1980,no
no,travel_rarely,618.0,,4,3,,332.0,2,male,76.0,3,1,research_scientist,3,,2318.0,17808,1,,19,3.0,3,0,1.0,2,3.0,1,0,0,1996,yes
no,travel_frequently,1404.0,,18,3,technical_degree,333.0,3,male,84.0,3,1,sales_representative,4,,,18203,1,no,15,3.0,2,1,3.0,5,3.0,3,0,2,1994,no
no,,216.0,,46,4,,334.0,46,female,75.0,4,2,sales_executive,4,divorced,,12278,0,no,11,3.0,4,1,16.0,2,2.0,15,0,9,1989,yes
no,travel_frequently,773.0,research_and_development,6,3,life_sciences,335.0,3,female,39.0,2,1,research_scientist,3,divorced,,22088,1,yes,14,3.0,4,1,,2,3.0,3,0,2,1995,no
yes,,1485.0,,12,1,,336.0,3,male,79.0,3,1,laboratory_technician,4,married,,22955,1,,11,,4,0,,4,2.0,1,0,0,1995,yes
no,,107.0,,10,3,,337.0,2,male,84.0,2,2,sales_executive,2,divorced,,11591,7,no,12,3.0,2,1,7.0,2,4.0,5,1,3,1983,no
yes,,504.0,,10,3,,338.0,1,male,96.0,2,1,research_scientist,2,,,6148,1,,25,4.0,2,0,,2,4.0,1,0,0,2004,yes
no,travel_rarely,896.0,,2,3,,339.0,3,female,68.0,3,1,research_scientist,3,,,8045,2,no,14,3.0,3,1,,3,4.0,3,1,2,1983,no
no,,1146.0,,15,4,,340.0,3,male,,3,2,healthcare_representative,4,,6667.0,16542,5,no,18,3.0,2,1,9.0,6,3.0,5,1,2,1991,yes
yes,,1404.0,research_and_development,17,3,,341.0,3,female,32.0,2,1,laboratory_technician,4,,,18779,5,no,12,3.0,1,1,,2,2.0,4,0,3,1995,yes
no,travel_rarely,1358.0,,24,1,life_sciences,342.0,4,female,67.0,3,1,laboratory_technician,3,divorced,,13335,1,,22,4.0,2,1,1.0,2,3.0,1,0,0,1993,yes
no,,1123.0,,16,2,,343.0,4,female,96.0,4,1,laboratory_technician,4,,,7324,1,yes,13,3.0,2,2,,2,2.0,1,0,0,2001,no
yes,travel_rarely,813.0,,1,3,,344.0,2,female,61.0,3,1,research_scientist,4,,,3020,2,yes,16,3.0,1,1,6.0,2,,2,2,0,1999,no
no,,,research_and_development,24,2,life_sciences,345.0,2,female,73.0,3,1,research_scientist,2,married,3022.0,10227,4,no,21,4.0,1,0,8.0,1,3.0,1,0,0,1986,no
no,,1229.0,,46,1,,346.0,46,female,36.0,4,1,laboratory_technician,4,,,4892,1,no,19,,4,0,1.0,2,3.0,1,0,1,1988,yes
no,,1339.0,,7,3,life_sciences,347.0,2,female,59.0,3,3,research_scientist,1,,9724.0,18787,2,no,17,3.0,3,1,,2,3.0,1,0,0,1978,yes
yes,,318.0,,9,3,medical,348.0,4,female,,2,1,research_scientist,3,,3388.0,21777,0,,17,3.0,1,1,,0,2.0,1,0,0,1987,yes
no,travel_rarely,193.0,research_and_development,6,4,other,349.0,4,female,52.0,3,3,research_director,1,,,15067,4,yes,14,3.0,2,0,,3,4.0,0,0,0,1978,no
no,travel_rarely,827.0,,1,1,life_sciences,351.0,4,female,71.0,3,1,research_scientist,1,single,,15178,1,no,13,3.0,4,0,,2,3.0,1,0,0,1991,yes
no,,1031.0,,24,4,life_sciences,352.0,24,male,45.0,2,2,research_scientist,2,,4505.0,15000,6,,15,3.0,3,1,,3,3.0,1,0,0,1989,yes
yes,travel_frequently,602.0,,1,1,,353.0,3,male,100.0,1,1,sales_representative,1,,,20989,0,no,21,4.0,1,0,1.0,5,,0,0,0,2004,yes
yes,travel_rarely,556.0,,23,2,,354.0,2,female,50.0,2,2,manufacturing_director,3,,,15497,3,yes,13,3.0,1,0,8.0,1,3.0,1,0,1,1988,yes
no,,896.0,sales,6,3,life_sciences,355.0,4,male,75.0,3,3,manager,4,single,13591.0,14674,3,yes,18,3.0,3,0,,3,3.0,1,0,0,1982,no
no,,252.0,,1,3,,356.0,3,female,70.0,4,5,manager,4,,19202.0,15970,0,,11,3.0,3,1,25.0,2,3.0,24,1,7,1978,no
no,,833.0,,38,3,,357.0,3,female,96.0,3,1,research_scientist,4,married,2723.0,23231,1,no,11,3.0,2,0,1.0,0,2.0,1,0,0,1972,yes
no,travel_rarely,1210.0,,2,3,medical,358.0,1,female,78.0,2,2,sales_executive,2,married,6644.0,3687,2,no,19,3.0,2,2,10.0,2,,0,0,0,1994,yes
no,travel_rarely,322.0,,7,2,medical,359.0,1,male,44.0,4,2,sales_executive,1,,5605.0,19191,1,yes,24,4.0,3,1,8.0,3,3.0,8,7,7,1985,no
yes,,,research_and_development,3,3,,360.0,3,female,54.0,3,1,laboratory_technician,3,single,1420.0,25233,1,no,13,3.0,3,0,0.0,2,3.0,0,0,0,2005,yes
no,,812.0,,10,3,,361.0,4,male,69.0,2,1,sales_representative,3,,1200.0,9724,1,no,12,3.0,1,0,0.0,2,3.0,0,0,0,2005,no
no,travel_rarely,1001.0,research_and_development,15,3,,362.0,15,male,43.0,3,3,healthcare_representative,1,married,9985.0,9262,8,no,16,3.0,1,1,,1,2.0,1,0,0,1980,yes
no,travel_frequently,1309.0,,4,1,medical,363.0,2,female,99.0,3,2,sales_representative,3,,,25751,3,no,19,3.0,1,0,5.0,3,3.0,0,0,0,1976,no
no,travel_rarely,555.0,,2,3,,364.0,2,male,78.0,2,2,laboratory_technician,3,married,3448.0,13436,6,no,22,4.0,2,1,,3,3.0,1,0,0,1983,yes
no,travel_rarely,1300.0,,17,2,,365.0,3,female,79.0,3,2,laboratory_technician,1,,4558.0,13535,1,,12,3.0,4,1,10.0,2,,10,1,8,1995,no
no,travel_rarely,983.0,,2,2,medical,366.0,1,male,65.0,3,2,manufacturing_director,4,,5070.0,7389,5,,13,,3,3,20.0,2,3.0,5,0,4,1976,yes
no,travel_rarely,548.0,,8,4,life_sciences,367.0,3,male,42.0,3,2,laboratory_technician,3,single,3780.0,23428,7,,11,3.0,3,0,,3,3.0,1,0,0,1969,no
yes,travel_frequently,534.0,,42,3,,368.0,42,female,66.0,3,3,healthcare_representative,3,,9824.0,22908,3,no,12,3.0,1,0,12.0,2,3.0,1,0,0,1992,yes
no,,775.0,,29,2,,369.0,1,female,45.0,3,2,sales_executive,3,,,4267,5,,12,3.0,1,2,8.0,5,3.0,0,0,0,1997,yes
no,,1495.0,,10,3,,370.0,3,male,76.0,3,2,healthcare_representative,3,,,22174,3,no,19,3.0,3,1,18.0,4,,1,0,0,1985,yes
no,,1216.0,sales,8,4,marketing,371.0,3,female,39.0,3,2,sales_executive,3,divorced,,20431,0,,12,3.0,4,0,6.0,3,3.0,5,1,2,1990,no
no,,160.0,,3,3,,372.0,3,male,71.0,3,1,research_scientist,3,,2083.0,22653,1,no,20,4.0,3,1,1.0,2,,1,0,0,1993,no
no,,1225.0,,2,4,,373.0,4,male,61.0,3,2,healthcare_representative,1,divorced,,4761,2,no,11,3.0,1,1,16.0,2,4.0,1,0,0,1988,yes
no,,443.0,,3,3,medical,374.0,4,female,50.0,3,1,research_scientist,4,married,,16571,1,,11,3.0,3,3,0.0,6,2.0,0,0,0,1996,yes
no,,342.0,,16,4,marketing,375.0,4,female,66.0,2,2,sales_executive,3,,,24558,4,,19,,4,2,9.0,2,3.0,1,0,0,1986,yes
no,,300.0,,1,3,life_sciences,376.0,4,female,61.0,3,1,laboratory_technician,4,divorced,2314.0,9148,0,no,12,,2,1,4.0,2,3.0,3,0,2,1991,yes
no,travel_rarely,177.0,,8,3,,377.0,1,male,55.0,3,2,manufacturing_director,2,divorced,,23814,4,no,21,4.0,3,1,4.0,2,4.0,1,0,0,1980,no
yes,travel_rarely,129.0,research_and_development,4,3,technical_degree,378.0,1,female,84.0,3,1,laboratory_technician,1,single,,13008,1,,19,3.0,2,0,1.0,2,3.0,1,0,0,2003,no
no,travel_rarely,1069.0,,1,3,,379.0,2,male,42.0,2,2,healthcare_representative,4,,,12291,0,,14,3.0,1,0,6.0,3,3.0,5,1,4,1990,yes
yes,travel_rarely,289.0,,2,3,,381.0,4,female,51.0,3,1,research_scientist,3,single,2479.0,26227,4,no,24,4.0,1,0,7.0,4,3.0,1,0,0,1965,no
yes,,1097.0,,16,3,medical,382.0,4,male,98.0,2,1,research_scientist,1,,2600.0,18275,1,yes,15,3.0,1,0,1.0,2,3.0,1,0,0,2003,no
no,travel_rarely,804.0,research_and_development,9,3,,383.0,1,female,64.0,3,1,laboratory_technician,4,married,2380.0,20165,4,no,18,,2,0,8.0,5,3.0,1,0,0,1973,yes
no,,,,3,4,life_sciences,384.0,2,female,42.0,3,2,sales_executive,4,,,4981,8,yes,12,3.0,3,0,19.0,1,3.0,1,0,0,1985,no
no,,188.0,,29,3,,385.0,2,female,56.0,1,2,laboratory_technician,4,,,9558,4,,19,3.0,1,0,16.0,3,3.0,1,0,0,1981,no
yes,,1256.0,,3,4,life_sciences,386.0,3,female,48.0,2,1,research_scientist,4,married,2853.0,4223,0,yes,11,3.0,2,1,1.0,5,3.0,0,0,0,2001,yes
no,travel_frequently,1184.0,,2,4,,387.0,2,female,62.0,3,2,sales_executive,2,,,25440,5,no,12,3.0,4,3,,2,3.0,0,0,0,1983,no
yes,,984.0,,17,2,life_sciences,388.0,4,male,97.0,3,1,laboratory_technician,2,,2210.0,3372,1,,13,3.0,1,1,1.0,3,1.0,1,0,0,1999,yes
no,,1320.0,,20,3,technical_degree,389.0,3,male,89.0,4,1,research_scientist,3,,,21643,0,no,17,3.0,4,0,2.0,5,2.0,1,0,0,1989,yes
no,,603.0,,34,4,medical,391.0,2,male,78.0,4,2,research_scientist,2,married,2372.0,5628,6,yes,16,3.0,4,0,18.0,2,3.0,1,0,0,1981,no
no,travel_frequently,968.0,,6,2,medical,392.0,2,male,40.0,2,1,laboratory_technician,3,single,2838.0,4257,0,,14,3.0,2,0,8.0,6,2.0,7,7,7,1972,no
no,travel_rarely,660.0,,26,1,life_sciences,393.0,4,female,76.0,3,1,sales_representative,3,,2404.0,16192,1,no,13,,1,1,1.0,3,3.0,1,0,0,1988,yes
no,,830.0,,13,2,,394.0,4,male,78.0,3,1,sales_representative,2,married,2033.0,7103,1,,13,3.0,3,1,1.0,2,,1,0,0,1999,yes
no,travel_rarely,1423.0,,1,3,life_sciences,395.0,1,female,72.0,2,1,research_scientist,3,,1563.0,12530,1,,14,3.0,4,1,1.0,2,1.0,1,0,0,1995,no
yes,travel_rarely,104.0,,14,3,,396.0,14,male,69.0,3,1,laboratory_technician,1,,2074.0,26619,1,,12,3.0,4,1,1.0,2,3.0,1,0,0,1988,yes
no,travel_rarely,884.0,,1,4,life_sciences,397.0,2,male,73.0,3,2,sales_executive,3,single,6815.0,21447,6,no,13,3.0,1,0,,5,3.0,1,0,0,1987,yes
no,travel_rarely,1059.0,,9,2,,398.0,4,female,93.0,2,5,manager,4,,,26362,8,no,22,4.0,4,0,24.0,2,3.0,1,0,1,1981,no
no,travel_rarely,1495.0,,4,2,,399.0,4,male,87.0,3,1,laboratory_technician,3,,3306.0,26176,7,,19,3.0,4,1,7.0,5,,0,0,0,1985,yes
yes,travel_rarely,1259.0,,2,4,life_sciences,401.0,4,female,95.0,3,1,laboratory_technician,2,single,1393.0,24852,1,no,12,3.0,1,0,1.0,2,3.0,1,0,0,1991,yes
no,travel_rarely,793.0,,21,1,,402.0,2,female,33.0,3,1,research_scientist,4,married,2862.0,3811,1,no,12,3.0,2,1,10.0,2,2.0,10,0,8,1993,yes
yes,travel_rarely,964.0,sales,1,2,,403.0,1,female,,1,2,sales_executive,2,single,6735.0,12147,6,,15,3.0,2,0,10.0,2,3.0,0,0,0,1991,no
no,travel_rarely,590.0,,4,3,technical_degree,404.0,4,male,91.0,2,1,research_scientist,1,divorced,,10007,1,,13,3.0,3,1,,2,3.0,1,0,0,1994,yes
yes,,807.0,,17,3,technical_degree,405.0,3,female,38.0,2,1,research_scientist,3,,2437.0,15587,9,yes,16,3.0,4,1,6.0,4,3.0,1,0,0,1980,no
no,travel_rarely,478.0,,44,3,,406.0,3,female,60.0,2,5,research_director,1,married,,19805,8,no,12,3.0,2,3,34.0,2,3.0,1,0,0,1968,no
yes,,337.0,,7,1,marketing,407.0,2,female,31.0,3,1,sales_representative,2,single,,4567,1,,13,3.0,2,0,,3,3.0,1,1,0,2002,yes
